ID,Solvent,SMILES,HBA,HBD,LOGP,TPSA,MW,CSP3,HEAVY,RING,HETATOMS,ROTBONDS,CARBOALICYCLIC,HETEROALICYCLIC,CARBOAROMATIC,HETEROAROMATIC,AROMATIC,a_acid,a_aro,a_base,a_nBr,a_nCl,a_nF,a_nI,a_nN,a_nO,a_nP,b_rotR,chiral
22552,C,O=C(C[C@@]1(C)[C@](C)CC=C2[C@](C(=O)OC)(C)CC(=O)C=C12)c1cocc1,5,0,3.9033999,73.580002,356.418,0.47619048,26,3,5,4,2,0,0,1,1,0,5,0,0,0,0,0,0,5,0,0.17857143,3
22555,M,O=C(OC)[C@]12C3=C([C@@]4(C(=O)O[C@@](c5cocc5)C4)[C@@](C)C[C@]3OC1)CCC2,6,0,3.3325,74.970001,372.41699,0.61904764,27,5,6,2,2,2,0,1,1,0,5,0,0,0,0,0,0,6,0,0.096774191,5
22564,M,O=C1[C@@]2([C@@]3(O)c4c(c(O)oc4C[C@@]2C)CCC3)C[C@](c2cocc2)O1,6,2,2.9689,93.040001,344.36301,0.52631581,25,5,6,1,2,1,0,2,2,0,10,0,0,0,0,0,0,6,0,0.034482758,4
22565,M,O=C1[C@@]2([C@](C)C[C@@](O)C=3[C@@]4(C)C(=O)O[C@](C4)CC2=3)C[C@@](c2cocc2)O1,6,1,2.6768,85.970001,358.39001,0.60000002,26,5,6,1,2,2,0,1,1,0,5,0,0,0,0,0,0,6,0,0.033333335,6
22568,M,O=C(O[C@]1[C@](C(=O)OC)(C)C2=C([C@]3(C(=O)O[C@](c4cocc4)C3)[C@](C)CC2)CC1)C,7,0,3.8852999,92.040001,416.47,0.60869563,30,4,7,3,2,1,0,1,1,0,5,0,0,0,0,0,0,7,0,0.15151516,5
22569,C,O=C(OC)[C@@]1(C)C2=C([C@]3(C(=O)O[C@](c4cocc4)C3)[C@](C)CC2)CCC1,5,0,4.3436999,65.739998,358.43399,0.61904764,26,4,5,2,2,1,0,1,1,0,5,0,0,0,0,0,0,5,0,0.10344828,4
22575,C,O=C(OC)[C@]12[C@@]3(C(=O)O[C@@](c4cocc4)C3)[C@@](C)Cc3oc(O)c(c13)CCC2,7,1,3.1921,99.110001,386.39999,0.52380955,28,5,7,2,2,1,0,2,2,0,10,0,0,0,0,0,0,7,0,0.09375,4
22593,D,OC[C@@](CCO)CC[C@@]1(C)[C@](C)CC[C@@]2C(C)(C)CCC=C12,2,2,4.5563002,40.459999,308.50601,0.89999998,22,2,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.26086956,4
22596,C,O=C1C(=O)C=2C(C)(C)CCCC=2[C@@](CCc2cocc2)(C)C1C,3,0,4.5131001,47.279999,314.42499,0.60000002,23,3,3,3,2,0,0,1,1,0,5,0,0,0,0,0,0,3,0,0.12,2
22599,C,O=C(O)C=C(CC[C@@]1(C)[C@](C)CC[C@@]2[C@@](CO)(C)CCC=C12)C,2,2,4.5686998,57.529999,320.47299,0.75,23,2,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.20833333,4
22602,C,O=C(O)C=C(CC[C@]1[C@](O)(C)CC[C@]2C(C)(C)CCC[C@]12C)C,2,2,4.7911,57.529999,322.48901,0.85000002,23,2,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.16666667,4
22608,C,O=C1[C@]2(C)[C@]3[C@]([C@](CC[C@](CCO)C)(C)[C@](C)CC3)(O1)CCC2,3,1,4.3232999,46.529999,322.48901,0.94999999,23,3,3,5,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.2,6
22614,C,O=C1[C@]2(C)[C@]3[C@]([C@](CC[C@](C=C)C)(C)[C@](C)CC3)(O1)CCC2,2,0,5.1269002,26.299999,304.474,0.85000002,22,3,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0.16666667,6
22616,C,O=C(OC)[C@]1(C)C2=C([C@](CC[C@](CCO)C)(C)[C@](C)CC2)CCC1,3,1,4.8811002,46.529999,336.51599,0.85714287,24,2,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.28,4
22644,C,O=C(O)C[C@@]1[C@](C(=O)C(=O)C)(C)CC[C@]2C(C)(C)C(=O)CC[C@]12C,4,1,3.0471001,88.510002,336.42801,0.78947371,24,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.16,4
22647,C,O=C(O)C(C)=C1C(=O)CC2[C@]1(C)CC[C@]1C(C)(C)C(=O)CC[C@]21C,3,1,3.7881999,71.440002,332.44,0.75,24,3,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.03846154,4
22650,C,O=CC=CC(C)=C1C(=O)C[C@@]2[C@]1(C)CC[C@]1C(C)(C)C(=O)CC[C@]21C,3,0,4.4587002,51.209999,342.479,0.68181819,25,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.074074075,4
22656,C,O=C(O)C=CC(C)=C1C(=O)C[C@@]2[C@]1(C)CC[C@]1C(C)(C)C(=O)CC[C@]21C,3,1,4.3443999,71.440002,358.478,0.68181819,26,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.071428575,4
22665,C,O=C(O)/C=C/C(=C/C=CC(C)=C1C(=O)C[C@@]2[C@]1(C)CC[C@]1C(C)(C)C(=O)CC[C@]21C)/C,3,1,5.8469,71.440002,424.58099,0.5925926,31,3,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.12121212,4
22668,B,O=C(OCC1=C[C@]([C@]2[C@@](O)(C)C=C[C@]3C(C)(C)CCC[C@]23C)OC2=CC(C)C(=O)C[C@]12)C,5,1,4.7533002,72.830002,442.59601,0.7037037,32,4,5,3,3,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.11428571,7
22670,C,O=C\1C(C)C=CC/C(/C)=C/[C@@](O)C(C)(C)/C=C/1,2,1,3.0411,37.299999,234.339,0.53333336,17,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2
22673,C,O=C\1C(C)=CCC[C@@]2(C)O[C@@]2[C@@](O)C(C)(C)/C=C/1,3,1,2.3964,49.830002,250.338,0.66666669,18,2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
22676,M,O=C1C=C(C)C(=O)CCC(C)(C)[C@](O)CC(C)=C1,3,1,2.5882001,54.369999,250.338,0.60000002,18,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1
22679,C,O=C(O[C@]\1C(C)(C)/C=C/C(=O)C(C)C=CC/C(/C)=C/1)CCCCCCC/C=C\CCCCCCCC,3,0,9.6295004,43.369999,498.79199,0.69696969,36,1,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.47222221,2
22682,C,O=C(O[C@]\1C(C)(C)/C=C/C(=O)C(C)C=CC/C(/C)=C/1)CCCCCCC/C=C\C/C=C\CCCCC,3,0,9.4055004,43.369999,496.776,0.63636363,36,1,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.44444445,2
22685,C,O=C1C=2C(C)(C)C[C@@](CO)(C)C=2[C@@](O)(CO)[C@](C)C1,4,3,1.0438,77.760002,268.353,0.80000001,19,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.1,3
22688,C,OC[C@]1(C)C=2C(=C)[C@](C)C[C@](O)C=2C(C)(C)C1,2,2,2.6684,40.459999,236.355,0.73333335,17,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.055555556,3
22691,C,O[C@@]12[C@@](O)OC[C@]3(C)C1=C(C(C)(C)C3)[C@@](O)C[C@]2C,4,3,1.1996,69.919998,268.353,0.86666667,19,3,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5
22711,C,O=C(O[C@@]1[C@](C(O)(C=O)C)[C@]2(C)[C@@](C)CCC=C2CC1)C,4,1,2.6406,63.599998,294.39099,0.7647059,21,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.18181819,5
22714,C,O=C(O[C@@]1C(C(=O)C)[C@]2(C)[C@@](C)CCC=C2CC1)C,3,0,3.2797,43.369999,264.36499,0.75,19,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.15000001,4
22720,C,O=C(O[C@]1(C)CCC(=C(C)C)C(=O)C2[C@@](C)(O2)CC/C=C(\C)/CCC1)C,4,0,5.0618,55.900002,362.51001,0.72727275,26,2,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0.074074075,3
22723,C,O(C)[C@]12[C@@](C)CC[C@@]3[C@@](C)(CC1=C(C)C(=O)C2)CC[C@@]3C(C)C,2,0,5.1694002,26.299999,318.50101,0.85714287,23,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.079999998,5
22726,C,O[C@]1[C@]23[C@](C)CC[C@]4([C@@](C)(CC2=C(C)C1)CC[C@@]4C(C)C)O3,2,1,4.4675999,29.459999,304.474,0.89999998,22,4,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.039999999,6
22729,C,O=C1C(=C)[C@@]2[C@]3([C@@](C)CC[C@]3C(=C)CCC2)O1,2,0,3.2406001,26.299999,232.323,0.66666669,17,3,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4
22732,C,O=C(OC[C@@](C)C1[C@]2(C)[C@@](C)CCC=C2CCC1=O)C,3,0,3.5272999,43.369999,278.392,0.7647059,20,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.19047619,4
22738,C,O=C(O/C=C(/C)\[C@@]1[C@]2(C)[C@@](C)CCC=C2CC[C@@]1OC(=O)C)C,4,0,4.1575999,52.599998,320.42899,0.68421054,23,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.20833333,4
22744,C,O=C(O/C=C(\C)/[C@@]1[C@]2(C)[C@@](C)CCCC2=CC[C@@]1OC(=O)C)C,4,0,4.1575999,52.599998,320.42899,0.68421054,23,2,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.20833333,4
22746,C,O=C(O[C@]1[C@]2(C(C)=CC(=O)C(OC(=O)C)[C@]2C)C[C@](C(=C)C)C1)C(C)C,5,0,3.6235001,69.669998,362.466,0.66666669,26,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.22222222,5
22749,C,O=C(O[C@]1[C@@]2(C(C)C(=O)C(=O)CC2C)C[C@](C(=C)C)C1)CC(C)C,4,0,3.7309,60.439999,334.45599,0.75,24,2,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.2,5
22752,C,O=C(O[C@]1[C@]2(C(C)=CC(=O)C(OC(=O)C)[C@]2C)C[C@](C(=C)C)C1)CC(C)C,5,0,4.0135999,69.669998,376.49301,0.68181819,27,2,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.25,5
22755,C,O=C(O[C@]1[C@]2(C(C)=CC(=O)C(OC(=O)C)[C@]2C)C[C@](C(=C)C)C1)C=C(C)C,5,0,3.9337001,69.669998,374.47699,0.59090906,27,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.21428572,5
22758,C,O=C1C=2[C@](C)([C@](C)CCC=2)C[C@](C(CO)=C)C1,2,1,2.8766,37.299999,234.339,0.66666669,17,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.11111111,3
22767,C,O=CC=1[C@]2(C(C)CC(=O)C=1)C[C@](C(=C)C)CC2,2,0,3.0832,34.139999,232.323,0.60000002,17,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.11111111,3
22770,M,O=C1C(C)=C[C@@]2(O1)O[C@]1[C@](O[C@]3[C@](O)[C@@](O)[C@](O)[C@@](CO)O3)C(C)=CC[C@@]1[C@@](C)C2,9,4,-0.2379,134.91,426.46201,0.76190478,30,4,9,3,1,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0.090909094,10
22773,C,O=C1[C@@]2(C)C3[C@](C)(C=C4C(=CC(=O)OC4)C3O1)CCC2,4,0,2.1477001,52.599998,274.31601,0.625,20,4,4,0,2,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
22776,A,OCC1=C[C@@]2[C@@]3([C@](C)C3)CC[C@@](O)(C)[C@@]2CC1,2,2,2.5023,40.459999,236.355,0.86666667,17,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.052631579,5
22779,A,O=[N+]([O-])c1c2c(C(=O)OC)cc3OCOc3c2c2c(cc(O)c(OC)c2)c1,8,1,3.1307001,117.36,371.30099,0.16666667,27,4,9,3,0,1,3,0,3,0,14,0,0,0,0,0,1,8,0,0.13333334,0
22782,D,O(C)c1c2c(c3c4c(C(=O)Oc4c2)cc2OCOc32)ccc1,5,0,3.2629001,53.990002,294.26199,0.11764706,22,5,5,1,0,2,3,0,3,0,14,0,0,0,0,0,0,5,0,0.03846154,0
22785,C,O=C(CC[C@]1[C@@]2C(C(C)C)C(=O)CC[C@]12)C,2,0,2.8529,34.139999,222.328,0.85714287,16,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.23529412,4
22788,A,O=C(O[C@@]1[C@](O)/C(/C=O)=C\CC/C(/CO)=C/[C@]2OC(=O)C(=C)[C@]12)C(=C)C,7,2,0.77079999,110.13,362.37799,0.42105263,26,2,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0.18518518,4
22791,C,O=C(O[C@@]1[C@@](OCC)/C(/C=O)=C\CC/C(/CO)=C/[C@]2OC(=O)C(=C)[C@]12)C(=C)C,7,1,1.8150001,99.129997,390.43201,0.47619048,28,2,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0.24137931,4
22794,P,O=C1C(O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)[C@@](C)[C@@]2(C(C)=C1)C[C@](C(=C)C)CC2,7,4,0.69919997,116.45,396.48001,0.76190478,28,3,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0.13333334,9
22800,C,OC=1C=2C(C(O)=CC=1)=CC1[C@@](C)(C=2)C[C@@]2[C@@]1(C)C2,2,2,1.7248,40.459999,242.31799,0.5,18,4,2,0,3,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,4
22803,C,O=C(CN1C(O)=C(NC(O)C)C=CC1=O)c1ccccc1,6,3,1.187,91.559998,288.30301,0.2,21,2,6,5,0,0,1,1,2,0,6,0,0,0,0,0,2,4,0,0.22727273,1
22806,C,O=C1N(C[C@@](O)c2ccccc2)C(O)=C(NC(O)C)C=C1,6,4,1.0377001,94.720001,290.319,0.26666668,21,2,6,5,0,0,1,1,2,0,6,0,0,0,0,0,2,4,0,0.22727273,2
22809,A,O[C@]1C(C)=CCC(C)(C)CC=2[C@@](C)CC=2C1,1,1,3.8401,20.23,220.356,0.73333335,16,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
22812,C,O=C(C(C)C)CC[C@@]1(C)O[C@@]2(C)[C@@](O)[C@@]1CC2,3,1,2.3102,46.529999,240.343,0.9285714,17,2,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0.22222222,4
22815,C,O=C(CC[C@@](C(C)C)[C@@]1[C@]2[C@]3(C(=O)C=4c5c(c(O)c(O)c(C(C)C)c35)[C@]3(C)C(C(C)(C)CCC3)C=4)CC[C@@]12)C,4,2,7.8200998,74.599998,532.76501,0.71428573,39,6,4,6,5,0,1,0,1,0,6,0,0,0,0,0,0,4,0,0.13636364,7
22818,B,C=C1C=2C3([C@](C)CC=2CC(C)(C)C1)CC3,0,0,4.4791999,0,202.341,0.73333335,15,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22821,B,CC1=C2C3([C@](C)CC2=CC(C)(C)C1)CC3,0,0,4.4791999,0,202.341,0.73333335,15,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22824,B,CC1=C2C3([C@](C)C[C@@]2CC(C)(C)C1)CC3,0,0,4.5591002,0,204.35699,0.86666667,15,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22826,M,O=C(O[C@]1[C@@](O)(C)[C@]2(O)C(C(=O)C(C(C)C)C1)=C(C)CC2)C=C(C)C,5,2,2.7018001,83.830002,350.45499,0.69999999,25,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.15384616,4
22829,M,O=C(O[C@]1[C@@](O)(C)[C@]2(O)C(C(=O)C(C(C)C)C1)=C(C)CC2)C(C)C,5,2,2.3915999,83.830002,338.444,0.78947371,24,2,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.16,4
22832,M,O=C(O[C@]1[C@@](O)(C)[C@]2(O)C(C(=O)C(C(C)C)C1)=C(C)CC2)CC(=CC)C,5,2,3.0919001,83.830002,364.48199,0.71428573,26,2,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0.18518518,4
22835,M,O=C(O[C@]1[C@@](O)(C)[C@]2(O)C(C(=O)C(C(C)C)C1)=C(C)CC2)[C@]1(C)[C@@](C)O1,6,2,1.913,96.360001,366.45401,0.80000001,26,3,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0.14285715,6
22844,M,O=C(O[C@]1[C@]2(C)[C@]3(O)C([C@](O)([C@@](C(C)C)C1)O2)C(=C)CC3)C(C)C,5,2,2.4049001,75.989998,338.444,0.84210527,24,3,5,3,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0.15384616,6
22847,M,O=C(O[C@]1[C@]2(C)[C@]3(O)C([C@](O)([C@@](C(C)C)C1)O2)C(=C)CC3)[C@@]1(C)[C@@](C)O1,6,2,1.9263,88.519997,366.45401,0.85000002,26,4,6,3,1,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0.13793103,8
22852,M,O=C(O[C@]1[C@]2(C)[C@]3(O)C([C@](O)([C@@](C(C)C)C1)O2)C(=C)CC3)[C@](O)([C@](O)C)C,7,4,0.88069999,116.45,384.46899,0.85000002,27,3,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0.1724138,8
22854,M,O=C1C2=C([C@]3(C)[C@]([C@](C)[C@](O)CC3)C1)CC[C@]1(C)[C@@](O)([C@@](O)C)CC[C@@]21,4,3,2.9911001,77.760002,362.51001,0.86363637,26,4,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.034482758,8
22857,M,OC([C@](/C=C/[C@@](C)[C@@]1[C@]2(C)[C@](O)(c3c(oc(O)c3)CC2)CC1)CO)(C)C,5,4,3.1070001,94.059998,364.48199,0.71428573,26,3,5,5,2,0,0,1,1,0,5,0,0,0,0,0,0,5,0,0.17857143,5
22860,M,O[C@@](C(O)(C)C)(/C=C/[C@@](C)[C@@]1[C@]2(C)[C@](O)(c3c(oc(O)c3)CC2)CC1)C,5,4,3.2495,94.059998,364.48199,0.71428573,26,3,5,4,2,0,0,1,1,0,5,0,0,0,0,0,0,5,0,0.14285715,5
22863,M,O=C1O[C@]2(O)C(=C3[C@@](C)([C@@]([C@@](/C=C/[C@@](C(O)(C)C)CO)C)CC3)CC2)C1,5,3,2.7003,86.989998,364.48199,0.76190478,26,3,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0.17857143,5
22866,M,OCC=1[C@@](CO)CC[C@](O)(C)[C@]2C=1CC(C)(C)C2,3,3,1.8648,60.689999,254.37,0.86666667,18,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.10526316,3
22869,M,OCC=1[C@@](CO)CC[C@](C)[C@]2C=1[C@@](O)C(C)(C)C2,3,3,1.7207,60.689999,254.37,0.86666667,18,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.10526316,4
22872,M,OC[C@@]1C(C)=C2[C@@](O)C(C)(C)C[C@]2[C@@](O)(C)CC1,3,3,1.8631999,60.689999,254.37,0.86666667,18,2,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.052631579,4
22875,M,OC[C@@]1(C)C=C2[C@@](CO)[C@@](CO)CC[C@](C)[C@@]2C1,3,3,1.5782,60.689999,254.37,0.86666667,18,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.15789473,5
22884,M,OC[C@@]1[C@](CO)C2=CC(C)(C)C[C@]2[C@@](C)C[C@@]1O,3,3,1.5766,60.689999,254.37,0.86666667,18,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.10526316,5
22887,M,OC[C@@]1[C@@](O)(C)C2=CC(C)(C)C[C@]2[C@@](C)CC1,2,2,2.7483001,40.459999,238.371,0.86666667,17,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.055555556,4
22893,M,Oc1occ2[C@]3(O)[C@]([C@@](C)CCc12)CC(C)(C)C3,3,2,3.1912999,53.599998,250.338,0.73333335,18,3,3,0,2,0,0,1,1,0,5,0,0,0,0,0,0,3,0,0,3
22904,M,OC[C@@]1(C)[C@](O)[C@@]2[C@@](O)([C@@](C)Cc3c(O)occ3C2)C1,5,4,0.83039999,94.059998,282.336,0.73333335,20,3,5,1,2,0,0,1,1,0,5,0,0,0,0,0,0,5,0,0.045454547,5
22907,M,O=C1C(C)C2[C@@](O)C(C)(C)CC2Cc2c(O)oc(O)c12,5,3,2.0889001,90.900002,280.32001,0.66666669,20,3,5,0,2,0,0,1,1,0,5,0,0,0,0,0,0,5,0,0,4
22911,C,OCC=C(CCC=C(CCC(C(=C)C)CC=C(CCC=C(CCC=C(C)C)C)C)C)C,1,1,9.4333,20.23,426.729,0.60000002,31,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.53333336,1
22914,C,O=C(O)C(=CCCc1cocc1)CCC(C(=C)C)CC=C(CC=CC(C(=O)O)CCC=C(C)C)C,3,2,7.9256001,87.739998,482.66101,0.46666667,35,1,5,17,0,0,0,1,1,0,5,0,0,0,0,0,0,5,0,0.48571429,2
22923,C,O=C(OC)C(=CCCc1cocc1)CCC(C(=C)C)CC=C(CC=CC(C(=O)O)CCC=C(C)C)C,4,1,8.0139999,76.739998,496.68799,0.48387095,36,1,5,17,0,0,0,1,1,0,5,0,0,0,0,0,0,5,0,0.5,2
22926,C,OCC(=CCO)CCC=C(CO)CCC(C(=C)C)CC=C(CCC=C(CCC=C(C)C)C)C,3,3,7.3780999,60.689999,458.72699,0.60000002,33,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0.5625,1
22929,C,O=C(O)C(=CCCc1cocc1)CCC(C(=C)C)CC=C(CCC=C(CCC=C(C)C)C)C,2,1,9.0050001,50.439999,452.67899,0.5,33,1,3,16,0,0,0,1,1,0,5,0,0,0,0,0,0,3,0,0.4848485,1
22932,C,O=C(O)C(=CCCc1cocc1)CCC(C(=C)C)CC=C(CCC=C(CCC=C(CO)C)C)C,3,2,7.9773998,70.669998,468.67801,0.5,34,1,4,17,0,0,0,1,1,0,5,0,0,0,0,0,0,4,0,0.5,1
22938,C,O=C(O)C(=CCCC(=CCO)CO)CCC(C(=C)C)CC=C(CCC=C(CCC=C(C)C)C)C,3,3,7.4703999,77.760002,472.70999,0.56666666,34,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0.54545456,1
22944,C,O=C(OC)C(=CCCc1cc(O)oc1)CCC(C(=C)C)CC=C(CC=CC(C(=O)O)CCC=C(C)C)C,5,2,7.7196002,96.970001,512.68701,0.48387095,37,1,6,17,0,0,0,1,1,0,5,0,0,0,0,0,0,6,0,0.48648649,2
22958,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@](C=5[C@](C)(CCC(C)(C)C=5)CC4)CC3)CC2)CC1)CCCC,2,0,9.9099998,26.299999,510.84698,0.91428572,37,5,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.12195122,8
22961,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@](C=5[C@](C)(CCC(C)(C)C=5)CC4)CC3)CC2)CC1)CCC,2,0,9.5199003,26.299999,496.82001,0.91176468,36,5,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,8
22964,C,O=C(O[C@@]1C(C)(C)[C@]2[C@@](C)([C@@]3[C@](C)([C@@]4(C)[C@@](C=5[C@](C)(CCC(C)(C)C=5)CC4)CC3)CC2)CC1)CC,2,0,9.1297998,26.299999,482.793,0.90909094,35,5,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0.07692308,8
22967,M,O=C(O)[C@@]12[C@@]([C@](O)C(C)(C)CC1)C=1[C@](C)([C@@]3(C)[C@@]([C@]4(C)C([C@@](CO)(C)[C@@](O)CC4)C(=O)C3)CC=1)CC2,5,4,4.3558002,115.06,502.69199,0.86666667,36,5,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0.050000001,10
22970,M,O=C(O[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1)[C@]12[C@](C=3[C@](C(=O)O)([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](O[C@]6[C@](O)[C@@](O)[C@@](O)[C@@](C)O6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,13,8,2.4086001,232.89999,794.97601,0.90476191,56,7,14,6,5,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0.11290322,18
22973,M,O=C(O)[C@]12[C@@]3(C)[C@@]([C@]4(C)[C@](C(C)(C)[C@@](O[C@]5[C@](O)[C@@](O)[C@@](O[C@]6[C@](O)[C@@](O)[C@](O)[C@@](CO)O6)[C@@](C)O5)CC4)CC3)CC=C1[C@]1[C@@](C(=O)O)(CC2)CCC(C)(C)C1,12,8,2.9742999,232.89999,794.97601,0.90476191,56,7,14,7,5,2,0,0,0,0,0,0,0,0,0,0,0,14,0,0.11290322,18
22976,M,O=C(O[C@]1[C@](O)[C@@](O)[C@](O)[C@@](CO)O1)[C@]12[C@](C=3[C@](C(=O)O)([C@@]4(C)[C@@]([C@]5(C)[C@](C(C)(C)[C@@](O[C@]6[C@](O)[C@@](O)[C@@](O[C@]7[C@](O)[C@@](O)[C@](O)[C@@](CO)O7)[C@@](C)O6)CC5)CC4)CC=3)CC1)CC(C)(C)CC2,18,11,0.23280001,312.04999,957.117,0.91666669,67,8,19,9,5,3,0,0,0,0,0,0,0,0,0,0,0,19,0,0.13513513,23
22985,P,O([C@@]1[C@@](O[C@]2[C@](O)[C@@](O)[C@](O)[C@@](CO)O2)[C@](O[C@@]2[C@](CO)(C)[C@]3[C@@](C)([C@@]4[C@](C)([C@@]5(C)C(=C6[C@@](CO)([C@@](O)C5)CCC(C)(C)C6)C=C4)CC3)CC2)O[C@](C)[C@@]1O)[C@]1[C@](O)[C@@](O)[C@](O[C@]2[C@](O)[C@](O)[C@@](O)[C@](C)O2)[C@@](CO)O1,22,14,-1.6434,357.06,1089.276,0.92592591,76,9,22,12,5,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0.14285715,29
22988,P,O([C@@]1[C@@](O)[C@](O[C@@]2[C@](CO)(C)[C@]3[C@@](C)([C@@]4[C@](C)([C@@]5(C)C(=C6[C@@](CO)([C@@](O)C5)CCC(C)(C)C6)C=C4)CC3)CC2)O[C@](C)[C@@]1O)[C@]1[C@](O)[C@@](O)[C@](O[C@]2[C@](O)[C@@](O)[C@](O)CO2)[C@@](CO)O1,17,11,0.14390001,277.91,913.10797,0.91489363,64,8,17,9,5,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0.12676056,23
