ID,SMILES,DATASET,MOL,SCAFFOLD,SCA_MOL
DB00203,S(=O)(=O)(N1CCN(C)CC1)c1cc(c(OCC)cc1)C1=Nc2c(CCC)nn(C)c2C(=O)N1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c3c0>,O=c1[nH]c(-c2cccc(S(=O)(=O)N3CCNCC3)c2)nc2cn[nH]c12,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9b60>
DB00204,S(=O)(=O)(Nc1ccc(OCCN(CCc2ccc(NS(=O)(=O)C)cc2)C)cc1)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c430>,c1ccc(CCNCCOc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9bd0>
DB00205,Clc1ccc(C=2C(=N)NC(=N)NC=2CC)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c4a0>,N=c1[nH]cc(-c2ccccc2)c(=N)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9c40>
DB00206,O=C(O[C@]1[C@](OC)C(C(=O)OC)[C@@]2[C@](C1)CN1[C@@](c3[nH]c4c(c3CC1)ccc(OC)c4)C2)c1cc(OC)c(OC)c(OC)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c510>,O=C(O[C]1[CH]C[C]2C[C]3c4[nH]c5ccccc5c4CCN3C[C]2C1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9cb0>
DB00207,O(C)[C@@]1(C)[C@@](O)[C@](C)O[C@@](O[C@@]2C(C)C(=O)O[C@](CC)[C@](O)(C)[C@](O)[C@@](C)N(C)C[C@](C)C[C@](O)(C)[C@](O[C@]3[C@](O)[C@@](N(C)C)C[C@@](C)O3)[C@]2C)C1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c580>,O=C1C[C@](O[C]2CC[CH][CH]O2)[CH][C@@](O[C]2[CH][CH]C[CH]O2)CC[CH]CN[CH][CH]C[CH]O1,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9d20>
DB00208,Clc1c(CN2Cc3c(scc3)CC2)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c5f0>,c1ccc(CN2CCc3sccc3C2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9d90>
DB00209,O=C(OC1C[C@@]2[N+]3([C@](C1)CC2)CCCC3)C(O)(c1ccccc1)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c660>,O=C(OC1C[C]2CC[C](C1)[N+]21CCCC1)C(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9e00>
DB00210,O=C(O)c1cc2c(cc(-c3cc(c(OC)cc3)C34CC5CC(C3)CC(C4)C5)cc2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c6d0>,c1cc(-c2ccc3ccccc3c2)cc(C23CC4CC(CC(C4)C2)C3)c1,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9e70>
DB00211,O=C(NCC(O)c1c(OC)ccc(OC)c1)CN,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c740>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9ee0>
DB00213,S(=O)(Cc1c(OC)c(OC)ccn1)c1[nH]c2c(n1)cc(OC(F)F)cc2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c7b0>,O=S(Cc1ccccn1)c1nc2ccccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9f50>
DB00214,S(=O)(=O)(NC(=O)NC(C)C)C=1C(=Nc2cc(C)ccc2)C=CNC=1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c820>,c1ccc(N=c2cc[nH]cc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824f9fc0>
DB00215,Fc1ccc(C2(CCCN(C)C)OCc3c2ccc(C#N)c3)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c890>,c1ccc(C2OCc3ccccc32)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa030>
DB00216,S(=O)(=O)(CCc1cc2c(C[C@@]3N(C)CCC3)c[nH]c2cc1)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c900>,O=S(=O)(CCc1ccc2[nH]cc(C[C]3CCCN3)c2c1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa0a0>
DB00217,N(=C(NCc1ccccc1)NC)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c970>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa110>
DB00218,Fc1c(N2C[C@]3NCCC[C@]3C2)c(OC)c2N(C3CC3)C=C(C(=O)O)C(=O)c2c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313c9e0>,O=c1ccn(C2CC2)c2cc(N3C[C]4CCCN[C]4C3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa180>
DB00219,O=C(OCC[N+](CC)(CC)C)C(O)(c1ccccc1)C1CCCCC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313ca50>,c1ccc(CC2CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa1f0>
DB00220,S(C[C@](NC(=O)c1c(C)c(O)ccc1)[C@](O)CN1C(C(=O)NC(C)(C)C)C[C@]2[C@@](C1)CCCC2)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313cac0>,O=C(N[C]([CH]CN1CC[C]2CCCC[C]2C1)CSc1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa260>
DB00221,OC(C(NC(C)C)CC)c1cc(O)c(O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313cb30>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa2d0>
DB00222,S(=O)(=O)(NC(=O)NC1CCC(C)CC1)c1ccc(CCNC(=O)n2c(O)c(CC)c(C)c2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313cba0>,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)n2cccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa340>
DB00223,F[C@@]12[C@]3(C)C(=C(F)C[C@]1[C@]1[C@@](C)([C@@](O)(C(=O)CO)[C@@](C)C1)C[C@@]2O)CC(=O)C=C3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313cc10>,O=C1C=CC2C(=CC[C]3[C]4C[CH]CC4C[CH]C32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa3b0>
DB00224,O=C(N[C@@]1[C@](O)Cc2c1cccc2)C(C[C@](O)CN1C(C(=O)NC(C)(C)C)CN(Cc2cnccc2)CC1)Cc1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313cc80>,O=C(N[C]1[CH]Cc2ccccc21)C(C[CH]CN1CCN(Cc2cccnc2)CC1)Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa420>
DB00225,O=C(O)CN(CC(=O)NC)CCN(CC(=O)O)CCN(CC(=O)O)CC(=O)NC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313ccf0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa490>
DB00226,N=C(NCC1OC2(OC1)CCCCC2)N,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313cd60>,C1CCC2(CC1)OCCO2,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa500>
DB00227,O=C(O[C@@]1[C@@]2[C@@](CC[C@]3OC(=O)C[C@](O)C3)[C@@](C)C=CC2=C[C@](C)C1)C(CC)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313cdd0>,O=C1C[CH]C[C](CC[C]2[CH]C=CC3=C[CH]C[CH][C]23)O1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa570>
DB00228,ClC(F)C(F)(F)OC(F)F,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313ce40>,,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa5e0>
DB00229,S(C=C1C(C(=O)O)N2C(=O)C(NC(=O)CC=3NC(=N)SC=3)C2SC1)c1n(CCN(C)C)nnn1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313ceb0>,N=c1[nH]c(CC(=O)NC2C(=O)N3CC(=CSc4nnn[nH]4)CSC23)cs1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa650>
DB00230,O=C(O)C[C@@](CN)CC(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313cf20>,,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa6c0>
DB00231,Clc1cc2C(c3ccccc3)=NC(O)C(=O)N(C)c2cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313cf90>,O=C1CN=C(c2ccccc2)c2ccccc2N1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa730>
DB00233,O=C(O)c1c(O)cc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d000>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa7a0>
DB00234,O([C@](c1ccccc1)[C@@]1OCCNC1)c1c(OCC)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d070>,c1ccc(O[C]([C]2CNCCO2)c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa810>
DB00235,O=C1C(C#N)=CC(c2ccncc2)=C(C)N1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d0e0>,O=c1ccc(-c2ccncc2)c[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa880>
DB00236,BrCCC(=O)N1CCN(C(=O)CCBr)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d150>,C1CNCCN1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa8f0>
DB00237,O=C1C(C(CC)C)(CC)C(=O)NC(=O)N1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d1c0>,O=C1CC(=O)NC(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa960>
DB00238,O=C1Nc2c(C)ccnc2N(C2CC2)c2ncccc12,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d230>,O=C1Nc2cccnc2N(C2CC2)c2ncccc21,<rdkit.Chem.rdchem.Mol object at 0x7a50824fa9d0>
DB00239,Clc1c(C(=NOCc2c(Cl)cc(Cl)cc2)Cn2cncc2)ccc(Cl)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d2a0>,c1ccc(CON=C(Cn2ccnc2)c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824faa40>
DB00240,Cl[C@]1[C@@]2[C@@]([C@]3(C)C(=CC(=O)C=C3)C1)[C@@](O)C[C@]1(C)[C@@](O)(C(=O)CO)[C@](C)C[C@@]21,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d310>,O=C1C=CC2[C]3[CH]CC4C[CH]C[C]4[C]3[CH]CC2=C1,<rdkit.Chem.rdchem.Mol object at 0x7a50824faab0>
DB00241,O=C1C(CC=C)(CC(C)C)C(=O)NC(=O)N1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d380>,O=C1CC(=O)NC(=O)N1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fab20>
DB00242,ClC1=Nc2n([C@@]3O[C@](CO)[C@@](O)C3)cnc2C(=N)N1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d3f0>,N=c1[nH]cnc2c1ncn2[C]1C[CH][CH]O1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fab90>
DB00243,O=C(Nc1c(C)cccc1C)CN1CCN(CC(O)COc2c(OC)cccc2)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d460>,O=C(CN1CCN(CCCOc2ccccc2)CC1)Nc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fac00>
DB00244,O=C(O)c1c(O)ccc(N)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d4d0>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fac70>
DB00245,O(C(c1ccccc1)c1ccccc1)C1C[C@@]2N(C)[C@](C1)CC2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d540>,c1ccc(C(OC2C[C]3CC[C](C2)N3)c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824face0>
DB00246,Clc1c(CCN2CCN(c3nsc4c3cccc4)CC2)cc2c([nH]c(O)c2)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d5b0>,c1ccc2c(N3CCN(CCc4ccc5[nH]ccc5c4)CC3)nsc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fad50>
DB00247,O=C(NC(CO)CC)C1=CC2c3c4c(n(C)cc4C[C@]2N(C)C1)ccc3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d620>,C1=CC2[C](Cc3c[nH]c4cccc2c34)NC1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fadc0>
DB00248,O=C(N(C(=O)C1CN(CC=C)[C@]2[C@@](c3c4c([nH]cc4C2)ccc3)C1)CCCN(C)C)NCC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d690>,c1cc2c3c(c[nH]c3c1)C[C]1NCCC[C]12,<rdkit.Chem.rdchem.Mol object at 0x7a50824fae30>
DB00249,IC=1C(=O)NC(=O)N([C@@]2O[C@](CO)[C@@](O)C2)C=1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d700>,O=c1ccn([C]2C[CH][CH]O2)c(=O)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50824faea0>
DB00250,S(=O)(=O)(c1ccc(N)cc1)c1ccc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d770>,O=S(=O)(c1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824faf10>
DB00251,Clc1c([C@@]2(Cn3ncnc3)O[C@](COc3ccc(N4CCN(C(C)C)CC4)cc3)CO2)ccc(Cl)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d7e0>,c1ccc([C@]2(Cn3cncn3)OC[C](COc3ccc(N4CCNCC4)cc3)O2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824faf80>
DB00252,O=C1C(c2ccccc2)(c2ccccc2)NC(=O)N1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d850>,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,<rdkit.Chem.rdchem.Mol object at 0x7a50824faff0>
DB00253,O=C(C)C1[C@]2(C)[C@]([C@]3[C@@]([C@]4(C)C(=C(C)C3)CC(=O)CC4)[C@@](O)C2)CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d8c0>,O=C1CCC2[C]3[CH]CC4CCC[C]4[C]3CC=C2C1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb060>
DB00254,O=C(N)C1C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)[C@]3[C@](O)[C@]2C(N(C)C)C1=O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d930>,O=C1C[C]2[CH][C]3Cc4ccccc4C(=O)C3C(=O)C2C(=O)C1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb0d0>
DB00255,Oc1ccc(C(=CC)C(CC)c2ccc(O)cc2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313d9a0>,C=C(Cc1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb140>
DB00256,O=C(O)C(N)CCCCNCNC(=O)C1C(=O)[C@@]2(O)C(=O)C3C(=O)c4c(O)cccc4[C@](O)(C)[C@]3C[C@]2C(N(C)C)C1=O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313da10>,O=C1C[C]2C[C]3Cc4ccccc4C(=O)C3C(=O)C2C(=O)C1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb1b0>
DB00257,Clc1c(C(n2cncc2)(c2ccccc2)c2ccccc2)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313da80>,c1ccc(C(c2ccccc2)(c2ccccc2)n2ccnc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb220>
DB00258,O=C(O)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313daf0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb290>
DB00259,S(=O)(=O)(N)c1ccc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313db60>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb300>
DB00260,O=C1C(N)CON1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313dbd0>,O=C1CCON1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb370>
DB00261,Clc1c(Cl)ccc2Nc3n(cc(O)n3)Cc12,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313dc40>,c1ccc2c(c1)Cn1ccnc1N2,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb3e0>
DB00262,ClCCN(N=O)C(=O)NCCCl,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313dcb0>,,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb450>
DB00263,S(=O)(=O)(N=C1C(C)=C(C)NO1)c1ccc(N)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313dd20>,O=S(=O)(N=c1cc[nH]o1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb4c0>
DB00264,O(CCc1ccc(OCC(O)CNC(C)C)cc1)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313dd90>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb530>
DB00265,O=C(N(CC)c1c(C)cccc1)C=CC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313de00>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb5a0>
DB00266,O=C1C(CC2=C(O)Oc3c(C2=O)cccc3)=C(O)Oc2c1cccc2,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313de70>,O=c1c(Cc2coc3ccccc3c2=O)coc2ccccc12,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb610>
DB00267,S(CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOC)C=3NC(=N)SC=3)C2SC1)c1n(C)nnn1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313dee0>,N=C(C(=O)NC1C(=O)N2C=C(CSc3nnn[nH]3)CSC12)c1csc(=N)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb680>
DB00268,Oc1[nH]c2c(c(CCN(CCC)CCC)ccc2)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313df50>,c1ccc2[nH]ccc2c1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb6f0>
DB00270,O=C(OC)C1=C(C)N=C(C)C(C(=O)OC(C)C)C1c1c2nonc2ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313dfc0>,C1=CC(c2cccc3nonc23)CC=N1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb760>
DB00271,Ic1c(NC(=O)C)c(I)c(C(=O)O)c(I)c1NC(=O)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e030>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb7d0>
DB00272,NCCc1n[nH]cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e0a0>,c1cn[nH]c1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb840>
DB00273,S(=O)(=O)(OC[C@]12OC(C)(C)O[C@]1[C@@]1OC(C)(C)O[C@@]1CO2)N,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e110>,C1O[C]2COC3OCO[C]3[C]2O1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb8b0>
DB00274,S(CC#N)CC(=O)N[C@]1(OC)C(=O)N2C(C(=O)O)=C(CSc3n(C)nnn3)CS[C@]12,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e180>,O=C1C[C]2SCC(CSc3nnn[nH]3)=CN21,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb920>
DB00275,O=C(O)c1n(Cc2ccc(-c3c(-c4n[nH]nn4)cccc3)cc2)c(CCC)nc1C(O)(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e1f0>,c1ccc(-c2nn[nH]n2)c(-c2ccc(Cn3ccnc3)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fb990>
DB00276,S(=O)(=O)(Nc1cc(OC)c(N=C2c3c(Nc4c2cccc4)cccc3)cc1)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e260>,c1ccc(N=c2c3ccccc3[nH]c3ccccc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fba00>
DB00277,O=C1N(C)C(=O)c2[nH]cnc2N1C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e2d0>,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fba70>
DB00278,S(=O)(=O)(NC(C(=O)N1C(C(=O)O)C[C@](C)CC1)CCCN=C(N)N)c1c2NCC(C)Cc2ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e340>,O=C(CNS(=O)(=O)c1cccc2c1NCCC2)N1CC[CH]CC1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbae0>
DB00279,Ic1c(Oc2cc(I)c(O)cc2)c(I)cc(CC(N)C(=O)O)c1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e3b0>,c1ccc(Oc2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbb50>
DB00280,O=C(N)C(CCN(C(C)C)C(C)C)(c1ncccc1)c1ccccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e420>,c1ccc(Cc2ccccn2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbbc0>
DB00281,O=C(Nc1c(C)cccc1C)CN(CC)CC,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e490>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbc30>
DB00282,[P+]([OH0])(=O)([O-])C([P+]([OH0])(=O)[O-])(O)CCN,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e500>,,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbca0>
DB00283,Clc1ccc([C@@](OCC[C@@]2N(C)CCC2)(C)c2ccccc2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e570>,c1ccc(C(OCC[C]2CCCN2)c2ccccc2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbd10>
DB00284,O=C(C(O[C@@]1[C@](O)[C@@](O)[C@](O[C@@]2[C@](O)[C@@](O)[C@](N[C@@]3[C@](O)[C@@](O)[C@](O)C(CO)=C3)[C@@](C)O2)[C@@](CO)O1)[C@](O)CO)C(O)CO,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e5e0>,[CH]1[CH]C=C[C](N[C@]2[CH][CH][C@@](O[C]3[CH][CH][CH]O[CH]3)O[CH]2)[CH]1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbd80>
DB00285,O(C)c1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e650>,c1ccc(CC2CCCCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbdf0>
DB00287,FC(F)(F)c1cc(OC[C@](O)/C=C/[C@@]2[C@@](C/C=C\CCCC(=O)OC(C)C)[C@@](O)C[C@]2O)ccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e6c0>,[CH]1[CH][C](/C=C/[CH]COc2ccccc2)[CH]C1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbe60>
DB00288,F[C@@]12[C@]3(C)C(=CC[C@]1[C@]1[C@@](C)([C@]4(C(=O)COC(=O)C)OC5(O[C@@]4C1)CCCC5)C[C@@]2O)CC(=O)C=C3,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e730>,O=C1C=CC2C(=CC[C]3[C]4C[C]5OC6(CCCC6)OC5C4C[CH]C32)C1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbed0>
DB00289,O([C@](CCNC)c1ccccc1)c1c(C)cccc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e7a0>,[CH](Oc1ccccc1)c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fbf40>
DB00290,[S+](CCCNC(=O)c1nc(-c2nc(CCNC(=O)[C@@](NC(=O)[C@]([C@](O)[C@](NC(=O)C(NC(=O)C3=C(C)C(=N)N=C([C@@](NC[C@](N)C(=O)N)CC(=O)N)N3)[C@@](OC3C(OC4C(O)C(OC(=O)N)C(O)C(CO)O4)C(O)C(O)C(CO)O3)c3nc[nH]c3)C)C)[C@](O)C)sc2)sc1)(C)C,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e810>,N=c1cc(C(=O)NC([C](OC2OCCCC2OC2CCCCO2)c2c[nH]cn2)C(=O)N[CH][CH][CH]C(=O)N[CH]C(=O)NCCc2nc(-c3nccs3)cs2)[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fc040>
DB00291,ClCCN(CCCl)c1ccc(CCCC(=O)O)cc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e880>,c1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fc0b0>
DB00292,O=C(OCC)c1n([C@](C)c2ccccc2)cnc1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e8f0>,[CH](c1ccccc1)n1ccnc1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fc120>
DB00293,O=C(O)C(NC(=O)c1sc(N(Cc2cc3C(=O)N=C(C)Nc3cc2)C)cc1)CCC(=O)O,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e960>,O=c1nc[nH]c2ccc(CNc3cccs3)cc12,<rdkit.Chem.rdchem.Mol object at 0x7a50824fc190>
DB00294,O=C1CC2=CC[C@@]3[C@](C(=C)C[C@]4(CC)[C@](O)(C#C)CC[C@@]34)C2CC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313e9d0>,C=C1CC2CCC[C]2[C]2CC=C3CC(=O)CCC3[C]21,<rdkit.Chem.rdchem.Mol object at 0x7a50824fc200>
DB00295,Oc1c2O[C@]3[C@@](O)C=C[C@@]4[C@]53c2c(cc1)C[C@]4N(C)CC5,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313ea40>,[CH]1C=C[C]2[C]3Cc4cccc5c4[C@@]2(CCN3)[C]1O5,<rdkit.Chem.rdchem.Mol object at 0x7a50824fc270>
DB00296,O=C(Nc1c(C)cccc1C)C1N(CCC)CCCC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313eab0>,O=C(Nc1ccccc1)C1CCCCN1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fc2e0>
DB00297,O=C(Nc1c(C)cccc1C)C1N(CCCC)CCCC1,FDA,<rdkit.Chem.rdchem.Mol object at 0x7a508313eb20>,O=C(Nc1ccccc1)C1CCCCN1,<rdkit.Chem.rdchem.Mol object at 0x7a50824fc350>
